"FileName","InfPath","ModelName","Class","Provider","Date","Version","HardwareIDs"
"oem2.inf","drivers\gw1-w149\audio-processing-object\oem2.inf","gw1-w149","AudioProcessingObject","Everest Semiconductor Co., Ltd","08/24/2021","1.0.2.4",""
"oem20.inf","drivers\gw1-w149\bluetooth\oem20.inf","gw1-w149","Bluetooth","%PROVIDER_NAME%","09/25/2019","21.50.1.1","USB"
"oem10.inf","drivers\gw1-w149\hid-class-event-filter\oem10.inf","gw1-w149","HIDClass","%INTEL%","03/14/2019","2.2.1.377","ACPI"
"oem24.inf","drivers\gw1-w149\media\audio-intel-screens\oem24.inf","gw1-w149","MEDIA","Intel(R) Corporation","02/25/2020","10.27.0.9","HDAUDIO;INTELAUDIO"
"oem1.inf","drivers\gw1-w149\media\esaudriver-device\oem1.inf","gw1-w149","MEDIA ; TODO: edit Class","Everest Semiconductor Co., Ltd","08/24/2021","1.0.2.4","ACPI"
"oem34.inf","drivers\gw1-w149\media\intel-smart-sound-technology\oem34.inf","gw1-w149","MEDIA","Intel(R) Corporation","12/04/2020","10.23.00.4880","INTELAUDIO"
"oem21.inf","drivers\gw1-w149\net-intel-wireless\oem21.inf","gw1-w149","net","%PROVIDER_NAME%","04/05/2021","22.30.1.1 ;DATE HAS TO BE IN FOLLOWING FORMAT MM/DD/YYYY","PCI"
"oem4.inf","drivers\gw1-w149\system\i-o-lpc-controller-0284-for-intel-on-package-platform-controller-hub\oem4.inf","gw1-w149","System","%INTEL%","07/18/1968","10.1.27.4","PCI"
"oem30.inf","drivers\gw1-w149\system\intel-audio-smart-sound\oem30.inf","gw1-w149","System","Intel(R) Corporation","12/04/2020","10.23.00.4880","PCI"
"oem5.inf","drivers\gw1-w149\system\intel-dynamic-tuning-generic-participant\oem5.inf","gw1-w149","System","%INTEL%","11/05/2019","8.7.10200.12510","ACPI"
"oem5.inf","drivers\gw1-w149\system\intel-dynamic-tuning-manager\oem5.inf","gw1-w149","System","%INTEL%","11/05/2019","8.7.10200.12510","ACPI"
"oem6.inf","drivers\gw1-w149\system\intel-dynamic-tuning-processor-participant\oem6.inf","gw1-w149","System","%INTEL%","11/05/2019","8.7.10200.12510","PCI"
"oem7.inf","drivers\gw1-w149\system\intel-gaussian-mixture-model-1911\oem7.inf","gw1-w149","System","%INTEL%","07/18/1968","10.1.7.3","PCI"
"oem11.inf","drivers\gw1-w149\system\intel-host-bridge-dram-registers-9b71\oem11.inf","gw1-w149","System","%INTEL%","07/18/1968","10.1.30.3","PCI"
"oem13.inf","drivers\gw1-w149\system\intel-management-engine-interface-1\oem13.inf","gw1-w149","System","%Provider%","10/01/2020","2040.100.0.1029","PCI"
"oem14.inf","drivers\gw1-w149\system\intel-serial-io-gpio-host-controller-int34bb\oem14.inf","gw1-w149","System","%INTEL%","05/12/2020","30.100.2020.7","ACPI"
"oem15.inf","drivers\gw1-w149\system\intel-serial-io-i2c-host-controller-02c5\oem15.inf","gw1-w149","System","%INTEL%","05/12/2020","30.100.2020.7","PCI"
"oem15.inf","drivers\gw1-w149\system\intel-serial-io-i2c-host-controller-02e8\oem15.inf","gw1-w149","System","%INTEL%","05/12/2020","30.100.2020.7","PCI"
"oem15.inf","drivers\gw1-w149\system\intel-serial-io-i2c-host-controller-02e9\oem15.inf","gw1-w149","System","%INTEL%","05/12/2020","30.100.2020.7","PCI"
"oem15.inf","drivers\gw1-w149\system\intel-serial-io-i2c-host-controller-02ea\oem15.inf","gw1-w149","System","%INTEL%","05/12/2020","30.100.2020.7","PCI"
"oem16.inf","drivers\gw1-w149\system\intel-serial-io-spi-host-controller-02ab\oem16.inf","gw1-w149","System","%INTEL%","05/12/2020","30.100.2020.7","PCI"
"oem17.inf","drivers\gw1-w149\system\intel-serial-io-uart-host-controller-02a8\oem17.inf","gw1-w149","System","%INTEL%","05/12/2020","30.100.2020.7","PCI"
"oem4.inf","drivers\gw1-w149\system\intel-shared-sram-02ef\oem4.inf","gw1-w149","System","%INTEL%","07/18/1968","10.1.27.4","PCI"
"oem32.inf","drivers\gw1-w149\system\intel-smart-sound-oed\oem32.inf","gw1-w149","System","Intel(R) Corporation","12/04/2020","10.23.00.4880","INTELAUDIO"
"oem4.inf","drivers\gw1-w149\system\intel-smbus-02a3\oem4.inf","gw1-w149","System","%INTEL%","07/18/1968","10.1.27.4","PCI"
"oem4.inf","drivers\gw1-w149\system\intel-spi-flash-controller-02a4\oem4.inf","gw1-w149","System","%INTEL%","07/18/1968","10.1.27.4","PCI"
"oem18.inf","drivers\gw1-w149\system\intel-thermal-subsytem-02f9\oem18.inf","gw1-w149","System","%INTEL%","07/18/1968","10.1.27.4","PCI"
"oem25.inf","drivers\gw1-w149\usb-card-reader\oem25.inf","gw1-w149","USB","%RTS%","01/26/2021","10.0.19042.31267","USB"
"txei.inf","drivers\hp-240-g8\sp104381-intel-trusted-execution-engine\dchu_1TXEI\txei.inf","hp-240-g8","System","%Provider%","06/13/2019","1924.4.0.1062","PCI"
"OemExtension.inf","drivers\hp-240-g8\sp104381-intel-trusted-execution-engine\dchu_2OEMExtension\OemExtension.inf","hp-240-g8","Extension","%ManufacturerName%","06/13/2019","1924.4.0.1062","PCI"
"DAL.inf","drivers\hp-240-g8\sp104381-intel-trusted-execution-engine\dchu_DAL\DAL.inf","hp-240-g8","SoftwareComponent","%ManufacturerName%","04/11/2019","1915.4.0.1049",""
"iclsClient.inf","drivers\hp-240-g8\sp104381-intel-trusted-execution-engine\dchu_iCLS\iclsClient.inf","hp-240-g8","SoftwareComponent","%ManufacturerName%","04/23/2019","1.55.66.0",""
"RtsUerSDO.inf","drivers\hp-240-g8\sp113222-card-reader\RtsUerSDO.inf","hp-240-g8","USB","%RTS%","12/25/2020","10.0.19042.31266","USB"
"iaLPSS2_GPIO2_TGL.inf","drivers\hp-240-g8\sp118346-intel-serial-drivers\TGL\iaLPSS2_GPIO2_TGL.inf","hp-240-g8","System","%INTEL%","01/19/2021","30.100.2104.1","ACPI"
"iaLPSS2_I2C_TGL.inf","drivers\hp-240-g8\sp118346-intel-serial-drivers\TGL\iaLPSS2_I2C_TGL.inf","hp-240-g8","System","%INTEL%","01/19/2021","30.100.2104.1","PCI"
"iaLPSS2_GPIO2_TGL.inf","drivers\hp-240-g8\sp118346-intel-serial-drivers\dchu_GPIO\iaLPSS2_GPIO2_TGL.inf","hp-240-g8","System","%INTEL%","01/19/2021","30.100.2104.1","ACPI"
"iaLPSS2_I2C_TGL.inf","drivers\hp-240-g8\sp118346-intel-serial-drivers\dchu_I2C\iaLPSS2_I2C_TGL.inf","hp-240-g8","System","%INTEL%","01/19/2021","30.100.2104.1","PCI"
"iaLPSS2_SPI_TGL.inf","drivers\hp-240-g8\sp118346-intel-serial-drivers\dchu_SPI\iaLPSS2_SPI_TGL.inf","hp-240-g8","System","%INTEL%","01/19/2021","30.100.2104.1","PCI"
"iaLPSS2_UART2_TGL.inf","drivers\hp-240-g8\sp118346-intel-serial-drivers\dchu_Uart2\iaLPSS2_UART2_TGL.inf","hp-240-g8","System","%INTEL%","01/19/2021","30.100.2104.1","PCI"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\CCP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/09/2021","22.100.0.2","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\GFP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/23/2021","22.100.0.3","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\HRP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/23/2021","22.100.0.3","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\JFP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/09/2021","22.100.0.2","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\SDP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","10/13/2021","20.100.10.6","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\SFP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/09/2021","22.100.0.2","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\STP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","10/13/2021","20.100.10.6","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\THP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/09/2021","22.100.0.2","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\TYP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/09/2021","22.100.0.2","USB"
"ibtusb.inf","drivers\hp-240-g8\sp136485-intel-wireless-bluetooth\WSP\ibtusb.inf","hp-240-g8","Bluetooth","%PROVIDER_NAME%","11/09/2021","22.100.0.2","USB"
"Rtkfilter.inf","drivers\hp-240-g8\sp148374-realtek-bluetooth\0\Rtkfilter.inf","hp-240-g8","Bluetooth","%REALTEK%","05/15/2023","1.9.1051.3009","USB"
"Rtkfilter.inf","drivers\hp-240-g8\sp148374-realtek-bluetooth\1\Rtkfilter.inf","hp-240-g8","Bluetooth","%REALTEK%","05/15/2023","1.10.1061.3005","USB"
"rtkfilter.inf","drivers\hp-255-g7\realtek-bluetooth-8821\rtkfilter.inf","hp-255-g7","Bluetooth","%REALTEK%","09/11/2023","1.9.1040.1014","USB"
"netrtwlane.inf","drivers\hp-255-g7\realtek-wlan-rtl8723\netrtwlane.inf","hp-255-g7","Net","%Realtek%","04/22/2019","2023.79.0419.2019","PCI"
"SynPD.inf","drivers\hp-255-g7\sp147480-synaptics-touchpad\1_Drv\SynPD.inf","hp-255-g7","Mouse","%Provider%","04/20/2020","19.5.35.54","ACPI;HID;USB"
"SynRMIHID.inf","drivers\hp-255-g7\sp147480-synaptics-touchpad\1_Drv\SynRMIHID.inf","hp-255-g7","HIDClass","%Provider%","04/20/2020","19.5.35.54","HID"
"SynService.inf","drivers\hp-255-g7\sp147480-synaptics-touchpad\1_Drv\SynService.inf","hp-255-g7","SoftwareComponent","%Provider%","04/20/2020","19.5.35.54",""
"SynSmbDrv.inf","drivers\hp-255-g7\sp147480-synaptics-touchpad\1_Drv\SynSmbDrv.inf","hp-255-g7","System","%Provider%","04/20/2020","19.5.35.54","ACPI;PCI"
"SynTPFHID.inf","drivers\hp-255-g7\sp147480-synaptics-touchpad\1_Drv\SynTPFHID.inf","hp-255-g7","HIDClass","%Provider%","04/20/2020","19.5.35.54","HID"
"AlexaHpConfigRTK.inf","drivers\hp-255-g7\sp147482-realtek-audio\01_AlexaConfigExtension2_9025\AlexaHpConfigRTK.inf","hp-255-g7","Extension","%Realtek%","09/08/2020","1.0.9025.1","INTELAUDIO"
"AlexaHpConfigRTK.inf","drivers\hp-255-g7\sp147482-realtek-audio\02_AlexaConfigExtension_9025\AlexaHpConfigRTK.inf","hp-255-g7","Extension","%Realtek%","09/08/2020","1.0.9025.1","INTELAUDIO"
"AlexaHpConfigRTK2.inf","drivers\hp-255-g7\sp147482-realtek-audio\02_AlexaConfigExtension_9025\AlexaHpConfigRTK2.inf","hp-255-g7","Extension","%Realtek%","09/08/2020","1.0.9025.1","INTELAUDIO"
"AlexaHpConfigRTKDefaultTFName.inf","drivers\hp-255-g7\sp147482-realtek-audio\02_AlexaConfigExtension_9025\AlexaHpConfigRTKDefaultTFName.inf","hp-255-g7","Extension","%Realtek%","09/08/2020","1.0.9025.1","INTELAUDIO"
"AlexaHpConfigRTKNoTF.inf","drivers\hp-255-g7\sp147482-realtek-audio\02_AlexaConfigExtension_9025\AlexaHpConfigRTKNoTF.inf","hp-255-g7","Extension","%Realtek%","09/08/2020","1.0.9025.1","INTELAUDIO"
"HDX_HpExt_HSA.inf","drivers\hp-255-g7\sp147482-realtek-audio\03_ExtRtk_9025.1\HDX_HpExt_HSA.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","INTELAUDIO;HDAUDIO"
"HDX_HpExt_SROld_CNXT.inf","drivers\hp-255-g7\sp147482-realtek-audio\03_ExtRtk_9025.1\HDX_HpExt_SROld_CNXT.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","HDAUDIO;INTELAUDIO"
"HDX_HpExt_SROld_RTKOLd_WOV.inf","drivers\hp-255-g7\sp147482-realtek-audio\03_ExtRtk_9025.1\HDX_HpExt_SROld_RTKOLd_WOV.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","HDAUDIO"
"HDX_HpExt_SROld_RTKOld.inf","drivers\hp-255-g7\sp147482-realtek-audio\03_ExtRtk_9025.1\HDX_HpExt_SROld_RTKOld.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","INTELAUDIO;HDAUDIO"
"HDX_HpExt_SR_RTKGen3p1.inf","drivers\hp-255-g7\sp147482-realtek-audio\03_ExtRtk_9025.1\HDX_HpExt_SR_RTKGen3p1.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","INTELAUDIO;HDAUDIO"
"HDX_HpExt_SR_RTKGen4.inf","drivers\hp-255-g7\sp147482-realtek-audio\03_ExtRtk_9025.1\HDX_HpExt_SR_RTKGen4.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","INTELAUDIO"
"HDX_HpExt_SR_RTKOld.inf","drivers\hp-255-g7\sp147482-realtek-audio\03_ExtRtk_9025.1\HDX_HpExt_SR_RTKOld.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","INTELAUDIO;HDAUDIO"
"HDX_HpExt_APO_tuning_s62.inf","drivers\hp-255-g7\sp147482-realtek-audio\04_ExtRtk_APO_Tuning_9025\HDX_HpExt_APO_tuning_s62.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","INTELAUDIO"
"HDX_HpExt_APO_tuning_s82.inf","drivers\hp-255-g7\sp147482-realtek-audio\04_ExtRtk_APO_Tuning_9025\HDX_HpExt_APO_tuning_s82.inf","hp-255-g7","Extension","%OrganizationName%","09/08/2020","6.0.9025.1","INTELAUDIO"
"HDX_HpExt_SpDll_tuning_s62.inf","drivers\hp-255-g7\sp147482-realtek-audio\04_ExtRtk_APO_Tuning_9025\HDX_HpExt_SpDll_tuning_s62.inf","hp-255-g7","Extension","Realtek","09/08/2020","6.0.9025.1","INTELAUDIO"
"HDX_HpExt_SpDll_tuning_s82.inf","drivers\hp-255-g7\sp147482-realtek-audio\04_ExtRtk_APO_Tuning_9025\HDX_HpExt_SpDll_tuning_s82.inf","hp-255-g7","Extension","Realtek","09/08/2020","6.0.9025.1","INTELAUDIO"
"AmdDMicExtTuningAPO_Hp_103C8707.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C8707.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C876E.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C876E.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C87A9.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C87A9.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C87B8.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C87B8.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C87C5.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C87C5.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C87CF.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C87CF.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C87D0.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C87D0.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C8879.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C8879.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C887A.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C887A.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C887B.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C887B.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C887C.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C887C.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C888A.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C888A.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C88C2.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C88C2.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C88D0.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C88D0.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C88E3.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C88E3.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExtTuningAPO_Hp_103C88E8.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExtTuningAPO_Hp_103C88E8.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"AmdDMicExt_Hp.inf","drivers\hp-255-g7\sp147482-realtek-audio\05_ExtRtk_AmdDMIC_45\AmdDMicExt_Hp.inf","hp-255-g7","Extension","Realtek","09/08/2020","1.0.0.45",""
"IntcDMicExt_IntC_Hp_103C86BC.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C86BC.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C86F9.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C86F9.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C8721.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C8721.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C8756.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C8756.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C8757.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C8757.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C875A.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C875A.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C875B.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C875B.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C87DE.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C87DE.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C8820.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C8820.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C8822.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C8822.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C8824.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C8824.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExt_IntC_Hp_103C8825.inf","drivers\hp-255-g7\sp147482-realtek-audio\06_ExtRtk_IntCustomize_Rev_29\IntcDMicExt_IntC_Hp_103C8825.inf","hp-255-g7","Extension","Realtek","09/01/2020","09.21.3690.29","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C86BC.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C86BC.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C8721.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C8721.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C874B.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C874B.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C874C.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C874C.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C8756.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C8756.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C8757.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C8757.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C8770.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C8770.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C8774.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C8774.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C878D.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C878D.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87AA.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87AA.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87BA.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87BA.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87BD.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87BD.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87BF.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87BF.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87C1.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87C1.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87C8.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87C8.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87DE.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87DE.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87F4.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87F4.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
"IntcDMicExtSpDll_Hp_103C87FB.inf","drivers\hp-255-g7\sp147482-realtek-audio\07_ExtRtk_IntPCH2_Rev_235\IntcDMicExtSpDll_Hp_103C87FB.inf","hp-255-g7","Extension","Realtek","09/08/2020","09.21.3690.235","INTELAUDIO"
